# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_ncdm[1]        15:(.)p_ncdm[1]          16:(.)rho_lambda         17:(.)rho_fld            18:(.)w_fld              19:(.)rho_ur             20:(.)rho_crit           21:(.)rho_tot            22:(.)p_tot              23:(.)p_tot_prime        24:gr.fac. D             25:gr.fac. f          
       6.957729352772e+13       1.561352156313e-25       6.661139195785e-09       1.044467694785e+22       1.401051969792e+04       2.013662645894e-10       9.748140414981e+17       3.846023132022e-09       6.448358833359e+43       8.243372000480e+32       4.542286854766e+33       1.483797870437e+43       4.945992901456e+42       1.483797870437e+43       4.945992901456e+42      -3.766236863122e-14       4.824545323583e-04      -9.000000000000e-01       1.493173079723e+43       1.090912765449e+44       1.090912765449e+44       3.636375884652e+43      -2.183515307965e+52       4.121630939572e-06       2.756856953006e+00 
       6.909363806129e+13       1.583287592757e-25       6.708432920277e-09       1.029997263234e+22       1.401051969792e+04       2.027758284415e-10       9.680377770586e+17       3.872945293946e-09       6.270920781994e+43       8.072656759075e+32       4.448218845109e+33       1.442968535477e+43       4.809895118255e+42       1.442968535477e+43       4.809895118255e+42      -3.766236863122e-14       4.814459630959e-04      -9.000000000000e-01       1.452085769220e+43       1.060894362269e+44       1.060894362269e+44       3.536314540722e+43      -2.108671305249e+52       4.200893073025e-06       2.704840784082e+00 
       6.861334464875e+13       1.605531200148e-25       6.755726644769e-09       1.015727310252e+22       1.401051969792e+04       2.041952592406e-10       9.613086167415e+17       3.900055911003e-09       6.098365253901e+43       7.905476926923e+32       4.356098926959e+33       1.403262692217e+43       4.677542307391e+42       1.403262692217e+43       4.677542307391e+42      -3.766236863122e-14       4.804395022435e-04      -9.000000000000e-01       1.412129049074e+43       1.031701968792e+44       1.031701968792e+44       3.439006562470e+43      -2.036392718367e+52       4.280155206478e-06       2.654751139932e+00 
       6.813638991932e+13       1.628087307978e-25       6.803020369262e-09       1.001655058338e+22       1.401051969792e+04       2.056246260553e-10       9.546262331097e+17       3.927356302380e-09       5.930557897776e+43       7.741759287839e+32       4.265886756519e+33       1.364649425789e+43       4.548831419295e+42       1.364649425789e+43       4.548831419295e+42      -3.766236863122e-14       4.794351453934e-04      -9.000000000000e-01       1.373271809082e+43       1.003312855894e+44       1.003312855894e+44       3.344376186145e+43      -1.966591612971e+52       4.359417339932e-06       2.606482937388e+00 
       6.766275066466e+13       1.650960306568e-25       6.850314093754e-09       9.877777684689e+21       1.401051969792e+04       2.070639984377e-10       9.479903010027e+17       3.954847796496e-09       5.767368059232e+43       7.581432141903e+32       4.177542825492e+33       1.327098671997e+43       4.423662239991e+42       1.327098671997e+43       4.423662239991e+42      -3.766236863122e-14       4.784328881473e-04      -9.000000000000e-01       1.335483795093e+43       9.757049198813e+43       9.757049198813e+43       3.252349732773e+43      -1.899183068830e+52       4.438679473385e-06       2.559938599220e+00 
       6.719240383780e+13       1.674154647915e-25       6.897607818246e-09       9.740927395708e+21       1.401051969792e+04       2.085134464268e-10       9.414004975200e+17       3.982531731071e-09       5.608668679066e+43       7.424425274055e+32       4.091028443768e+33       1.290581193920e+43       4.301937313068e+42       1.290581193920e+43       4.301937313068e+42      -3.766236863122e-14       4.774327261160e-04      -9.000000000000e-01       1.298735585455e+43       9.488566652846e+43       9.488566652846e+43       3.162855550787e+43      -1.834085076504e+52       4.517941606838e-06       2.515027395725e+00 
       6.672532655193e+13       1.697674846563e-25       6.946720532142e-09       9.605973079910e+21       1.401051969792e+04       2.099730405518e-10       9.348565020060e+17       4.010409453189e-09       5.454336194339e+43       7.270669923346e+32       4.006305722492e+33       1.255068559141e+43       4.183561863802e+42       1.255068559141e+43       4.183561863802e+42      -3.766236863122e-14       4.764346549193e-04      -9.000000000000e-01       1.262998568103e+43       9.227471881196e+43       9.227471881196e+43       3.075823960241e+43      -1.771218437582e+52       4.597203740291e-06       2.471664854420e+00 
       6.626149607938e+13       1.721525480483e-25       6.994014256634e-09       9.472888469800e+21       1.401051969792e+04       2.114428518356e-10       9.283579960337e+17       4.038482319361e-09       5.304250442161e+43       7.120098752826e+32       3.923337557460e+33       1.220533117609e+43       4.068443725364e+42       1.220533117609e+43       4.068443725364e+42      -3.766236863122e-14       4.754386701865e-04      -9.000000000000e-01       1.228244918284e+43       8.973561596126e+43       8.973561596126e+43       2.991187198554e+43      -1.710506668322e+52       4.676465873745e-06       2.429772229769e+00 
       6.580088985043e+13       1.745711191958e-25       7.043126970530e-09       9.341647661801e+21       1.401051969792e+04       2.129229517985e-10       9.219046633900e+17       4.066751695596e-09       5.158294566141e+43       6.972645820052e+32       3.842087612874e+33       1.186947980117e+43       3.956493267057e+42       1.186947980117e+43       3.956493267057e+42      -3.766236863122e-14       4.744447675558e-04      -9.000000000000e-01       1.194447576893e+43       8.726638103723e+43       8.726638103723e+43       2.908879367756e+43      -1.651875906604e+52       4.755728007198e-06       2.389276025940e+00 
       6.534348545226e+13       1.770236688493e-25       7.092239684425e-09       9.212225111215e+21       1.401051969792e+04       2.144134124611e-10       9.154961900596e+17       4.095218957465e-09       5.016354925399e+43       6.828246548209e+32       3.762520305431e+33       1.154286997361e+43       3.847623324535e+42       1.154286997361e+43       3.847623324535e+42      -3.766236863122e-14       4.734529426745e-04      -9.000000000000e-01       1.161580229405e+43       8.486509149970e+43       8.486509149970e+43       2.828836383175e+43      -1.595254822068e+52       4.834990140651e-06       2.350107566498e+00 
       6.488926062786e+13       1.795106743730e-25       7.143171387725e-09       9.084595627249e+21       1.401051969792e+04       2.159143063483e-10       9.091322642101e+17       4.123885490167e-09       4.878321006084e+43       6.686837697827e+32       3.684600788733e+33       1.122524739580e+43       3.741749131933e+42       1.122524739580e+43       3.741749131933e+42      -3.766236863122e-14       4.724631911992e-04      -9.000000000000e-01       1.129617285385e+43       8.252987771064e+43       8.252987771064e+43       2.750995923543e+43      -1.540574529331e+52       4.914252274104e-06       2.312202605748e+00 
       6.443819327494e+13       1.820326198372e-25       7.192284101620e-09       8.958734368113e+21       1.401051969792e+04       2.174257064927e-10       9.028125761769e+17       4.152752688597e-09       4.744085335330e+43       6.548357339091e+32       3.608294938033e+33       1.091636476760e+43       3.638788255867e+42       1.091636476760e+43       3.638788255867e+42      -3.766236863122e-14       4.714755087953e-04      -9.000000000000e-01       1.098533858565e+43       8.025892147842e+43       8.025892147842e+43       2.675297382472e+43      -1.487768504186e+52       4.993514407558e-06       2.275500977086e+00 
       6.399026144483e+13       1.845899961133e-25       7.243215804920e-09       8.834616836184e+21       1.401051969792e+04       2.189476864382e-10       8.965368184477e+17       4.181821957417e-09       4.613543397580e+43       6.412744824711e+32       3.533569335286e+33       1.061598159377e+43       3.538660531257e+42       1.061598159377e+43       3.538660531257e+42      -3.766236863122e-14       4.704898911376e-04      -9.000000000000e-01       1.068305747466e+43       7.805045464218e+43       7.805045464218e+43       2.601681821267e+43      -1.436772502664e+52       5.072776541011e-06       2.239946274319e+00 
       6.354544334144e+13       1.871833009687e-25       7.294147508219e-09       8.712218873235e+21       1.401051969792e+04       2.204803202432e-10       8.903046856482e+17       4.211094711119e-09       4.486593553207e+43       6.279940763369e+32       3.460391254513e+33       1.032386399672e+43       3.441287998906e+42       1.032386399672e+43       3.441287998906e+42      -3.766236863122e-14       4.695063339096e-04      -9.000000000000e-01       1.038909416556e+43       7.590275769515e+43       7.590275769515e+43       2.530091923036e+43      -1.387524482878e+52       5.152038674464e-06       2.205485562406e+00 
       6.310371732019e+13       1.898130391640e-25       7.345079211518e-09       8.591516655740e+21       1.401051969792e+04       2.220236824849e-10       8.841158745265e+17       4.240572374096e-09       4.363136959379e+43       6.149886993702e+32       3.388728647471e+33       1.003978453441e+43       3.346594844804e+42       1.003978453441e+43       3.346594844804e+42      -3.766236863122e-14       4.685248328040e-04      -9.000000000000e-01       1.010321977925e+43       7.381415844586e+43       7.381415844586e+43       2.460471948062e+43      -1.339964529538e+52       5.231300807917e-06       2.172069114491e+00 
       6.266506188699e+13       1.924797225512e-25       7.396010914817e-09       8.472486690231e+21       1.401051969792e+04       2.235778482623e-10       8.779700839389e+17       4.270256380715e-09       4.243077493099e+43       6.022526558835e+32       3.318550129617e+33       9.763522023291e+42       3.254507341097e+42       9.763522023291e+42       3.254507341097e+42      -3.766236863122e-14       4.675453835225e-04      -9.000000000000e-01       9.825211734646e+42       7.178303071614e+43       7.178303071614e+43       2.392767690407e+43      -1.294034781062e+52       5.310562941371e-06       2.139650172484e+00 
       6.222945569711e+13       1.951838701733e-25       7.448761607520e-09       8.355105808726e+21       1.401051969792e+04       2.251428932002e-10       8.718670148351e+17       4.300148175379e-09       4.126321676367e+43       5.897803681437e+32       3.249824966363e+33       9.494861366053e+42       3.164953788684e+42       9.494861366053e+42       3.164953788684e+42      -3.766236863122e-14       4.665679817759e-04      -9.000000000000e-01       9.554853575384e+42       6.980779307500e+43       6.980779307500e+43       2.326926435705e+43      -1.249679359181e+52       5.389825074824e-06       2.108184728771e+00 
       6.179687755423e+13       1.979260083653e-25       7.499693310820e-09       8.239351164221e+21       1.401051969792e+04       2.267188934526e-10       8.658063702434e+17       4.330249212607e-09       4.012778603396e+43       5.775663739290e+32       3.182523059616e+33       9.233593384181e+42       3.077864461394e+42       9.233593384181e+42       3.077864461394e+42      -3.766236863122e-14       4.655926232837e-04      -9.000000000000e-01       9.291934801273e+42       6.788690760735e+43       6.788690760735e+43       2.262896920120e+43      -1.206844300956e+52       5.469087208277e-06       2.077631326905e+00 
       6.136730640936e+13       2.007066708568e-25       7.552444003522e-09       8.125200226244e+21       1.401051969792e+04       2.283059257067e-10       8.597878552566e+17       4.360560957094e-09       3.902359869831e+43       5.656053241368e+32       3.116614934595e+33       8.979514655076e+42       2.993171551692e+42       8.979514655076e+42       2.993171551692e+42      -3.766236863122e-14       4.646193037744e-04      -9.000000000000e-01       9.036250704410e+42       6.601887871656e+43       6.601887871656e+43       2.200629290429e+43      -1.165477493126e+52       5.548349341731e-06       2.047950879378e+00 
       6.094072135984e+13       2.035263988757e-25       7.605194696225e-09       8.012630776467e+21       1.401051969792e+04       2.299040671867e-10       8.538111770174e+17       4.391084883794e-09       3.794979503924e+43       5.538919804415e+32       3.052071726925e+33       8.732427353674e+42       2.910809117891e+42       8.732427353674e+42       2.910809117891e+42      -3.766236863122e-14       4.636480189857e-04      -9.000000000000e-01       8.787602209797e+42       6.420225195999e+43       6.420225195999e+43       2.140075065213e+43      -1.125528608709e+52       5.627611475184e-06       2.019106500796e+00 
